,62.4293036_6.3280543,62.4728130_6.1584737,62.4648029_6.1111520,62.4749043_6.2216744,62.4719208_6.1427615,62.4677730_6.3069108,62.4726771_6.1614843,62.5581807_6.2647180,62.4695645_6.6247074,62.4735740_6.1568680,62.4728964_6.1563672,62.4699296_6.1460985,62.4712466_6.1538577,62.4712260_6.1528700,62.4714696_6.1536135,62.4752591_6.1530952,62.4714804_6.1512358,62.4712404_6.1617014,62.4744125_6.1566436,62.4756638_6.1552199,62.4713488_6.1559244,62.4709540_6.1530810,62.4755287_6.1560491,62.4695051_6.1521612,62.4744062_6.1557970,62.4727740_6.1650560,62.4716873_6.1609571,62.4727409_6.2309420,62.4731906_6.1567012,62.4604828_6.2686763,62.4643885_6.3172074,62.4723101_6.1583677,62.4746740_6.1569160,62.4752788_6.1565513,62.4697710_6.1256370,62.4735516_6.1564804,62.4715115_6.2065205,62.4700820_6.1400480,62.4273801_6.3156902,62.4723820_6.2406150,62.4710560_6.1666930,62.4636310_6.3125440,62.4729228_6.1581093,62.4713742_6.1591680,62.4712141_6.1588682,62.4728188_6.1583341,62.4718628_6.1603005,62.4712525_6.1578843,62.4725947_6.1574179,62.4819990_6.1853070,62.4725015_6.1581388,62.4720040_6.2358180,62.4660480_6.3563750,62.4648170_6.3515225,62.4650820_6.3515200,62.4651818_6.3478662,62.4629970_6.3630480,62.4660900_6.1094880,62.4708459_6.1312305,62.4713955_6.1594019,62.4719148_6.1593252,62.4667330_6.1136780,62.4666932_6.1141750,62.4722192_6.1522983,62.4749561_6.1563663,62.4703741_6.1502732,62.6719230_6.6749030,62.4366350_6.3705230,62.4710580_6.3421710,62.4716084_6.3453172,62.4714714_6.3447286,62.4622693_6.3640886,62.4420250_6.3719770,62.4635290_6.3644850,62.4717260_6.3633530,62.4319749_6.4127797,62.4664420_6.3512370,62.4669725_6.3502766,62.4624300_6.3636223,62.4673802_6.3564385,62.4842080_6.3899840,62.4686300_6.3477760,62.4666080_6.2460440,62.4683680_6.2920740,62.4420055_6.2580881,62.4431074_6.2726405,62.4444111_6.1943517,62.4424369_6.1886657,62.4415864_6.2751885,62.4390436_6.1854688,62.4246541_6.3055775,62.4421478_6.1903413,62.4376538_6.1879915,62.4407026_6.1998007,62.4378240_6.2349440,62.4402429_6.2730816
62.4650820_6.3515200,5761.4,11342.0,14412.2,8314.4,12273.8,2967.9,11345.2,44073.4,19453.0,11465.5,11441.3,11864.7,11588.3,11607.1,11568.8,11898.0,11641.8,11025.8,11727.8,11757.6,11332.0,11578.4,11982.8,11684.0,11717.3,11248.7,11362.5,7689.6,11473.3,4935.9,2586.7,11550.1,11752.0,11949.6,12995.5,11613.5,9229.8,12169.4,6367.6,7396.3,10772.5,2883.2,11363.1,11265.9,11147.9,11349.2,11195.9,11207.5,11439.3,11653.3,11550.4,7517.8,496.9,31.5,0.0,479.4,1316.8,14277.1,12710.1,11278.1,11239.6,14061.2,14092.0,11764.7,11941.7,11641.7,55410.6,4127.3,1533.0,1374.6,1377.4,1150.5,3628.0,1226.1,1717.5,5786.9,784.6,737.8,1203.2,734.5,3539.6,953.1,6160.3,3839.4,12364.1,11716.2,16623.6,16555.0,11454.7,16828.9,7274.1,16531.9,16747.3,15891.8,13992.8,11286.3
62.4651818_6.3478662,6149.5,11027.0,14097.2,7999.4,11958.9,2652.9,11030.2,44187.0,19841.1,11150.5,11126.3,11549.7,11273.3,11292.1,11253.8,11583.0,11326.8,10710.8,11412.9,11442.6,11017.1,11263.4,11667.8,11369.0,11402.3,10933.7,11047.5,7374.6,11158.3,4620.9,2271.7,11235.1,11437.0,11634.6,12680.5,11298.5,8914.8,11854.4,6755.7,7081.3,10457.5,2568.2,11048.2,10950.9,10832.9,11034.2,10880.9,10892.5,11124.3,11338.3,11235.4,7202.9,884.9,487.7,479.4,0.0,1562.2,13962.1,12395.1,10963.2,10924.6,13746.2,13777.0,11449.7,11626.7,11326.7,55524.1,4515.4,1646.5,1488.1,1490.9,1538.6,4016.1,1339.6,1831.0,6174.9,1083.6,994.9,1448.5,848.0,3653.1,638.1,5845.3,3524.4,12752.1,12104.3,17011.6,16943.0,11842.7,17217.0,7662.2,16919.9,17135.3,16279.8,14380.9,11674.3
62.4629970_6.3630480,5798.6,12174.2,15244.3,9146.6,13106.0,3978.2,12177.4,43860.2,19490.2,12297.6,12273.4,12696.9,12420.4,12439.3,12401.0,12730.1,12473.9,11858.0,12560.0,12589.8,12164.2,12410.5,12814.9,12516.1,12549.4,12080.9,12194.6,8521.8,12305.4,5878.5,3616.3,12382.2,12584.1,12781.8,13827.6,12445.7,10061.9,13001.6,6404.8,8228.5,11604.7,3695.7,12195.3,12098.0,11980.0,12181.4,12028.0,12039.7,12271.5,12485.4,12382.6,8350.0,1401.9,1337.3,1329.0,1717.0,0.0,15109.3,13542.2,12110.3,12071.7,14893.3,14924.2,12596.8,12773.9,12473.9,55197.4,4164.5,2328.6,2170.3,2173.1,166.3,3665.2,282.6,1720.0,5824.1,1443.7,1397.0,113.7,1393.6,3542.1,1608.7,7102.8,4782.0,12401.3,11753.4,16660.8,16592.2,11491.9,16866.1,7311.3,16569.1,16784.5,15929.0,14030.0,11323.5
62.4660900_6.1094880,19644.9,3179.9,286.6,7307.6,2312.7,12868.9,3339.1,57090.6,33336.5,3324.5,3080.7,2410.5,2832.7,2813.8,2852.1,3429.7,2677.7,3350.9,3259.5,3503.6,3019.0,2791.6,3514.5,2991.4,3249.0,3522.8,3298.7,7174.7,3332.3,9940.8,12104.1,3259.1,3283.7,3481.3,1318.4,3145.2,5865.0,2105.9,20251.1,7877.9,3574.9,12264.7,3158.8,3202.1,3126.8,3172.7,3354.7,3143.7,3148.4,5494.5,3259.5,7999.5,14381.8,14048.1,14039.8,13724.8,14948.5,0.0,1677.6,3214.3,3343.0,497.5,495.1,2783.7,3473.4,2668.0,68427.7,18010.8,13535.2,13376.8,13379.6,15034.0,17511.5,14725.9,14023.0,19670.4,13887.8,13841.1,14834.8,13912.1,16151.7,14052.8,8299.8,10724.5,26247.5,25599.7,30507.1,30438.5,25338.2,30712.4,21157.6,30415.4,30630.8,29775.3,27876.3,25169.7
62.4708459_6.1312305,18101.4,1636.4,1818.6,5764.1,711.3,11325.4,1795.6,55547.1,31793.0,1781.0,1537.2,847.3,1289.2,1270.3,1308.6,1886.2,1076.3,1807.4,1716.1,1960.1,1475.5,1248.1,1971.0,1224.4,1705.5,1979.3,1755.2,5631.3,1788.8,8397.3,10560.6,1715.6,1740.2,1937.8,401.9,1601.7,4321.5,542.6,18707.6,6334.4,2031.5,10721.2,1615.3,1658.6,1583.3,1629.2,1811.2,1600.2,1604.9,3951.0,1716.0,6456.0,12838.4,12504.6,12496.3,12181.3,13405.0,1683.6,0.0,1670.8,1799.5,1467.6,1498.5,1182.3,1929.9,1118.0,66884.2,16467.3,11991.7,11833.3,11836.1,13490.5,15968.0,13182.4,12479.5,18126.9,12344.3,12297.6,13291.3,12368.6,14608.2,12509.3,6756.3,9181.0,24704.0,24056.2,28963.6,28895.0,23794.7,29168.9,19614.1,28871.9,29087.3,28231.8,26332.8,23626.3
62.4713955_6.1594019,16595.9,229.9,3550.2,4258.6,1411.9,9819.8,342.9,54041.5,30287.5,353.3,329.1,1002.8,580.6,599.5,561.2,720.4,779.8,219.8,503.7,645.5,557.6,621.7,805.1,909.5,550.8,526.6,84.3,4125.7,361.1,6891.8,9055.1,437.9,479.6,772.0,2133.5,605.9,2816.0,1307.4,17202.1,4828.9,440.4,9215.7,251.0,256.1,373.4,237.1,139.2,433.1,327.2,2445.5,438.3,4950.4,11332.8,10999.1,10990.7,10675.7,11899.4,3415.1,1848.1,0.0,127.4,3199.2,3230.0,902.7,764.1,779.7,65378.7,14961.8,10486.1,10327.8,10330.6,11984.9,14462.5,11676.8,10974.0,16621.3,10838.8,10792.1,11785.8,10863.1,13102.7,11003.8,5250.8,7675.5,23198.5,22550.7,27458.0,27389.4,22289.1,27663.4,18108.6,27366.3,27581.7,26726.2,24827.3,22120.7
62.4719148_6.1593252,16736.8,370.8,3691.1,4399.5,1552.8,9960.7,483.8,54182.4,30428.4,494.2,470.0,1143.7,721.5,740.4,702.1,861.3,920.7,360.6,644.6,786.4,698.5,762.6,946.0,1050.4,691.7,667.5,225.2,4266.6,502.0,7032.7,9196.0,578.8,620.5,912.9,2274.4,746.8,2956.9,1448.3,17343.0,4969.8,581.3,9356.6,391.9,128.6,514.3,378.0,280.1,574.0,468.1,2586.4,579.2,5091.3,11473.7,11140.0,11131.6,10816.6,12040.3,3556.0,1989.0,140.9,0.0,3340.1,3370.9,1043.6,905.0,920.6,65519.6,15102.7,10627.0,10468.7,10471.5,12125.8,14603.4,11817.7,11114.9,16762.2,10979.7,10933.0,11926.7,11004.0,13243.6,11144.7,5391.7,7816.4,23339.4,22691.6,27598.9,27530.3,22430.0,27804.3,18249.5,27507.2,27722.6,26867.1,24968.2,22261.6
62.4667330_6.1136780,19428.9,2964.0,351.0,7091.7,2096.8,12652.9,3123.1,56874.6,33120.5,3108.6,2864.7,2194.6,2616.7,2597.9,2636.2,3213.8,2461.8,3135.0,3043.6,3287.7,2803.1,2575.7,3298.5,2775.5,3033.0,3306.9,3082.7,6958.8,3116.4,9724.9,11888.2,3043.2,3067.7,3265.4,1102.5,2929.3,5649.0,1889.9,20035.1,7662.0,3359.0,12048.8,2942.9,2986.1,2910.9,2956.8,3138.8,2927.8,2932.4,5278.6,3043.5,7783.5,14165.9,13832.2,13823.8,13508.8,14732.5,497.5,1461.6,2998.4,3127.0,0.0,30.8,2567.8,3257.5,2452.1,68211.8,17794.9,13319.2,13160.9,13163.7,14818.0,17295.6,14509.9,13807.1,19454.4,13671.9,13625.2,14618.9,13696.2,15935.8,13836.9,8083.9,10508.6,26031.6,25383.8,30291.1,30222.5,25122.2,30496.4,20941.7,30199.4,30414.8,29559.3,27660.4,24953.8
62.4666932_6.1141750,19459.8,2994.8,348.5,7122.5,2127.6,12683.8,3154.0,56905.5,33151.4,3139.4,2895.6,2225.4,2647.5,2628.7,2667.0,3244.6,2492.6,3165.8,3074.4,3318.5,2833.9,2606.5,3329.4,2806.3,3063.9,3337.7,3113.6,6989.6,3147.2,9755.7,11919.0,3074.0,3098.6,3296.2,1133.3,2960.1,5679.9,1920.7,20066.0,7692.8,3389.8,12079.6,2973.7,3016.9,2941.7,2987.6,3169.6,2958.6,2963.3,5309.4,3074.3,7814.4,14196.7,13863.0,13854.7,13539.7,14763.4,495.1,1492.5,3029.2,3157.8,30.8,0.0,2598.6,3288.3,2482.9,68242.6,17825.7,13350.1,13191.7,13194.5,14848.9,17326.4,14540.8,13837.9,19485.3,13702.7,13656.0,14649.7,13727.0,15966.6,13867.7,8114.7,10539.4,26062.4,25414.6,30321.9,30253.4,25153.1,30527.3,20972.5,30230.3,30445.7,29590.2,27691.2,24984.6
62.4722192_6.1522983,17142.5,677.5,2907.7,4805.2,746.1,10366.5,836.7,54588.2,30834.1,822.1,578.3,439.5,330.3,311.4,349.7,927.3,122.9,848.5,757.1,1001.2,516.6,289.2,1012.1,489.0,746.6,1020.4,796.3,4672.3,829.9,7438.4,9601.7,756.7,781.3,978.9,1491.0,642.8,3362.6,744.2,17748.7,5375.5,1072.6,9762.3,656.4,699.7,624.4,670.3,852.3,641.3,646.0,2992.1,757.1,5497.1,11879.4,11545.7,11537.4,11222.4,12446.1,2772.6,1182.3,711.9,840.6,2556.7,2587.5,0.0,971.0,247.2,65925.3,15508.4,11032.8,10874.4,10877.2,12531.6,15009.1,12223.5,11520.6,17168.0,11385.4,11338.7,12332.4,11409.7,13649.3,11550.4,5797.4,8222.1,23745.1,23097.3,28004.7,27936.1,22835.8,28210.0,18655.2,27913.0,28128.4,27272.9,25373.9,22667.3
62.4749561_6.1563663,17166.9,444.8,3674.2,4829.7,1535.9,10390.9,582.7,54612.6,30858.5,435.3,544.0,1126.8,704.7,723.5,685.2,248.1,903.8,784.7,283.5,103.3,760.8,745.7,41.1,1040.2,330.6,766.5,649.3,4696.8,443.0,7462.9,9626.2,652.8,259.3,7.9,2257.6,517.0,3387.0,1431.5,17773.1,5400.0,1001.0,9786.8,465.9,715.3,878.3,452.0,598.4,895.1,542.1,3016.6,653.2,5521.5,11903.9,11570.2,11561.8,11246.8,12470.5,3539.2,1972.2,727.5,586.6,3323.3,3354.1,1026.8,0.0,903.8,65949.8,15532.9,11057.2,10898.9,10901.7,12556.0,15033.6,12247.9,11545.1,17192.4,11409.9,11363.2,12356.9,11434.2,13673.8,11574.9,5821.9,8246.6,23769.6,23121.8,28029.1,27960.5,22860.2,28234.4,18679.7,27937.4,28152.8,27297.3,25398.4,22691.8
62.4703741_6.1502732,17011.3,546.3,2804.9,4674.0,666.6,10235.3,705.5,54457.0,30702.9,691.0,447.1,257.5,199.1,180.2,218.5,796.1,306.9,717.3,626.0,870.1,385.4,158.0,880.9,357.8,615.4,889.2,665.1,4541.2,698.7,7307.3,9470.5,625.5,650.1,847.7,1388.2,511.6,3231.4,562.2,17617.5,5244.4,941.4,9631.2,525.2,568.5,493.3,539.2,721.1,510.1,514.8,2860.9,625.9,5365.9,11748.3,11414.6,11406.2,11091.2,12314.9,2669.9,1102.9,580.8,709.4,2453.9,2484.8,412.9,839.8,0.0,65794.1,15377.2,10901.6,10743.3,10746.1,12400.4,14877.9,12092.3,11389.5,17036.8,11254.3,11207.5,12201.2,11278.6,13518.1,11419.2,5666.2,8091.0,23614.0,22966.1,27873.5,27804.9,22704.6,28078.8,18524.0,27781.8,27997.2,27141.7,25242.7,22536.2
62.6719230_6.6749030,60669.5,65391.5,68461.6,61908.3,66323.3,57418.0,65394.7,33063.2,49469.2,65515.0,65490.7,65914.2,65637.8,65656.6,65618.3,65947.5,65691.2,65075.3,65777.3,65807.1,65381.5,65627.8,66032.2,65733.4,65766.7,65298.2,65412.0,61283.5,65522.7,59687.9,57338.7,65599.5,65801.5,65999.1,67044.9,65663.0,62823.7,66218.9,61275.7,60990.2,64822.0,57635.2,65412.6,65315.3,65197.3,65398.7,65245.3,65257.0,65488.8,62871.6,65599.9,61111.7,55406.5,55262.7,55254.3,55642.3,55271.4,68326.6,66759.6,65327.6,65289.1,68110.7,68141.5,65814.2,65991.2,65691.2,0.0,59035.4,55090.4,54932.1,54934.9,55155.2,58536.1,55048.9,53981.5,60695.0,54912.5,54865.7,55157.8,54936.8,53830.8,55077.5,60273.7,57952.8,67272.2,66624.3,71531.7,71463.1,66362.8,71737.0,62182.3,71440.0,71655.4,70799.9,68901.0,66194.4
62.4366350_6.3705230,3227.7,14951.2,18021.4,11923.6,15883.0,7433.3,14954.4,47646.2,16662.4,15074.7,15050.4,15473.9,15197.5,15216.3,15178.0,15507.2,15251.0,14635.0,15337.0,15366.8,14941.2,15187.5,15592.0,15293.1,15326.4,14857.9,14971.7,11298.8,15082.4,8655.6,6393.3,15159.2,15361.2,15558.8,16604.7,15222.7,12838.9,15778.6,3833.9,11005.5,14381.7,6472.7,14972.3,14875.1,14757.1,14958.4,14805.0,14816.7,15048.5,15262.4,15159.6,11127.0,4178.9,4114.4,4106.0,4494.1,4039.7,17886.3,16319.3,14887.3,14848.8,17670.4,17701.2,15373.9,15550.9,15250.9,58983.3,0.0,5105.7,4947.3,4950.1,3873.4,1273.4,4039.8,5424.0,2996.2,4466.6,4419.9,3926.1,4416.5,7516.2,4631.6,9879.9,7559.0,9830.4,9182.6,14089.9,14021.3,8921.0,14295.2,4740.5,13998.2,14213.6,13358.1,11459.2,8752.6
62.4710580_6.3421710,6833.5,10569.3,13639.5,7541.7,11501.2,3051.4,10572.5,43981.8,20525.1,10692.8,10668.6,11092.0,10815.6,10834.4,10796.1,11125.3,10869.1,10253.1,10955.1,10984.9,10559.4,10805.7,11210.1,10911.3,10944.6,10476.0,10589.8,6916.9,10700.6,5899.1,3502.7,10777.4,10979.3,11176.9,12222.8,10840.8,8457.1,11396.7,7439.7,6623.6,9999.8,3799.2,10590.5,10493.2,10375.2,10576.5,10423.2,10434.8,10666.6,10880.6,10777.7,6745.2,1570.5,1426.7,1418.3,1806.3,2137.1,13504.4,11937.4,10505.5,10466.9,13288.5,13319.3,10992.0,11169.0,10869.0,55318.9,5199.4,0.0,222.2,194.5,2222.6,4700.1,1914.5,1211.7,6859.0,1076.5,1029.7,2023.4,1100.8,3340.3,1241.4,5907.1,3586.2,13436.2,12788.3,17695.7,17627.1,12526.8,17901.0,8346.2,17604.0,17819.4,16963.9,15065.0,12358.4
62.4716084_6.3453172,6675.2,10411.0,13481.1,7383.4,11342.8,2893.1,10414.2,43823.5,20366.8,10534.5,10510.2,10933.7,10657.3,10676.1,10637.8,10967.0,10710.7,10094.8,10796.8,10826.6,10401.0,10647.3,11051.7,10752.9,10786.2,10317.7,10431.5,6758.6,10542.2,5740.7,3344.4,10619.0,10821.0,11018.6,12064.5,10682.5,8298.7,11238.4,7281.4,6465.3,9841.5,3640.9,10432.1,10334.9,10216.8,10418.2,10264.8,10276.5,10508.3,10722.2,10619.4,6586.8,1412.1,1268.3,1260.0,1648.0,1978.8,13346.1,11779.1,10347.1,10308.6,13130.2,13161.0,10833.7,11010.7,10710.7,55160.6,5041.1,222.2,0.0,48.6,2064.3,4541.8,1756.2,1053.3,6700.7,918.1,871.4,1865.1,942.4,3182.0,1083.1,5748.7,3427.9,13277.8,12630.0,17537.4,17468.8,12368.5,17742.7,8187.9,17445.7,17661.1,16805.6,14906.6,12200.1
62.4714714_6.3447286,6678.0,10413.8,13484.0,7386.2,11345.6,2895.9,10417.0,43826.3,20369.6,10537.3,10513.0,10936.5,10660.1,10678.9,10640.6,10969.8,10713.5,10097.6,10799.6,10829.4,10403.8,10650.1,11054.6,10755.7,10789.0,10320.5,10434.3,6761.4,10545.0,5743.5,3347.2,10621.8,10823.8,11021.4,12067.3,10685.3,8301.5,11241.2,7284.2,6468.1,9844.3,3643.7,10434.9,10337.7,10219.6,10421.0,10267.6,10279.3,10511.1,10725.0,10622.2,6589.6,1414.9,1271.1,1262.8,1650.8,1981.6,13348.9,11781.9,10349.9,10311.4,13133.0,13163.8,10836.5,11013.5,10713.5,55163.4,5043.9,194.5,48.6,0.0,2067.1,4544.6,1759.0,1056.1,6703.5,920.9,874.2,1867.9,945.2,3184.8,1085.9,5751.5,3430.7,13280.6,12632.8,17540.2,17471.6,12371.3,17745.5,8190.7,17448.5,17663.9,16808.4,14909.4,12202.9
62.4622693_6.3640886,5632.3,12007.9,15078.0,8980.2,12939.7,3862.0,12011.1,43744.0,19323.9,12131.3,12107.1,12530.6,12254.1,12273.0,12234.7,12563.8,12307.6,11691.7,12393.7,12423.5,11997.9,12244.2,12648.6,12349.8,12383.1,11914.6,12028.3,8355.4,12139.1,5712.2,3450.0,12215.9,12417.8,12615.4,13661.3,12279.3,9895.6,12835.2,6238.5,8062.1,11438.4,3529.4,12029.0,11931.7,11813.7,12015.0,11861.7,11873.3,12105.2,12319.1,12216.3,8183.7,1235.6,1171.0,1162.7,1550.7,166.3,14942.9,13375.9,11944.0,11905.4,14727.0,14757.8,12430.5,12607.5,12307.5,55081.1,3998.2,2162.3,2004.0,2006.8,0.0,3498.9,166.4,1603.8,5657.8,1327.5,1280.7,52.7,1277.4,3425.9,1492.5,6936.5,4615.7,12234.9,11587.1,16494.5,16425.9,11325.6,16699.8,7145.0,16402.8,16618.2,15762.7,13863.7,11157.1
62.4420250_6.3719770,4180.8,14432.2,17502.4,11404.6,15364.1,6914.3,14435.4,47127.2,16194.9,14555.7,14531.5,14955.0,14678.5,14697.4,14659.0,14988.2,14732.0,14116.0,14818.1,14847.8,14422.3,14668.6,15073.0,14774.2,14807.5,14339.0,14452.7,10779.8,14563.5,8136.6,5874.4,14640.3,14842.2,15039.8,16085.7,14703.7,12320.0,15259.6,4787.0,10486.5,13862.7,5953.8,14453.4,14356.1,14238.1,14439.4,14286.1,14297.7,14529.6,14743.5,14640.7,10608.1,3659.9,3595.4,3587.0,3975.1,3520.8,17367.3,15800.3,14368.4,14329.8,17151.4,17182.2,14854.9,15031.9,14731.9,58464.3,1273.4,4586.7,4428.4,4431.2,3354.5,0.0,3520.9,4905.0,2528.8,3947.7,3900.9,3407.1,3897.5,6997.3,4112.6,9360.9,7040.1,10783.5,10135.7,15043.0,14974.4,9874.1,15248.3,5693.6,14951.3,15166.7,14311.2,12412.3,9705.7
62.4635290_6.3644850,5798.7,11815.0,14885.2,8787.4,12746.9,3755.6,11818.2,43637.6,19490.3,11938.5,11914.3,12337.7,12061.3,12080.1,12041.8,12371.0,12114.8,11498.8,12200.8,12230.6,11805.1,12051.4,12455.8,12157.0,12190.3,11721.7,11835.5,8162.6,11946.3,5677.9,3616.4,12023.1,12225.0,12422.6,13468.5,12086.5,9702.8,12642.4,6404.9,7869.3,11245.5,3695.8,11836.2,11738.9,11620.9,11822.2,11668.9,11680.5,11912.3,12126.3,12023.4,7990.9,1402.0,1252.7,1244.3,1632.3,282.6,14750.1,13183.1,11751.2,11712.6,14534.2,14565.0,12237.7,12414.7,12114.7,54974.8,4164.6,1969.5,1811.2,1814.0,166.4,3665.3,0.0,1497.4,5824.2,1221.1,1174.4,169.0,1171.0,3319.5,1386.1,6902.2,4581.4,12401.3,11753.5,16660.9,16592.3,11492.0,16866.2,7311.4,16569.2,16784.6,15929.1,14030.1,11323.6
62.4717260_6.3633530,7396.8,11057.1,14127.3,8029.5,11988.9,3539.2,11060.3,42938.2,21088.4,11180.6,11156.4,11579.8,11303.4,11322.2,11283.9,11613.1,11356.9,10740.9,11442.9,11472.7,11047.1,11293.5,11697.9,11399.0,11432.3,10963.8,11077.6,7404.7,11188.3,6415.2,4066.0,11265.2,11467.1,11664.7,12710.6,11328.6,8944.8,11884.5,8003.0,7111.4,10487.6,4362.5,11078.2,10981.0,10863.0,11064.3,10911.0,10922.6,11154.4,11368.3,11265.5,7232.9,2133.8,1989.9,1981.6,2369.6,1706.6,13992.2,12425.2,10993.2,10954.7,13776.3,13807.1,11479.8,11656.8,11356.8,54275.4,5762.7,1211.6,1053.2,1056.0,1590.3,5263.4,1484.0,0.0,7422.3,1639.8,1593.0,1592.9,1664.0,2214.6,1804.7,6394.9,4074.0,13999.5,13351.6,18259.0,18190.4,13090.1,18464.3,8909.5,18167.3,18382.7,17527.2,15628.2,12921.7
