,Depot,Motorhuset AS,"Lobyvegen 2, 6789 Loen","Loenvegen 2, 6789 Loen","Kongshaug, 6350 Eidsbygda","Tafjord, 6214 Norddal",Alnes Fyr og opplevelsessenter,Anno,"Brattvåg, 6270 Brattvåg",Brattvåg Fjordhotell,AMFI MOA - BRO - NORD - SYD,Bunnpris Brattvåg,Bunnpris Bryggja,Bunnpris Eid,Bunnpris Hareid,"Ikornes, 6222 Ikornnes",Bunnpris Langevåg,Bunnpris Oldeide,Bunnpris Olden,Bunnpris Sjøholt,SKAREGATA 1,Bunnpris Spjelkavik,Bunnpris Stad,Bunnpris Straumgjerde,Bunnpris Stryn,NEDRE STRANDGATE 9,Bunnpris Ulsteinvik,Bunnpris Valderøy,Bunnpris Valldal,Bunnpris Vatne,Bunnpris Vedde,Bunnpris Volda,Bunnpris Ørsta,"Digernessundet, 6057 Ellingsøy","Langelandsvegen 47, 6010 Ålesund",KIPERVIKGATA 5,PARKGATA 11B,"Ålesund, 6008 Ålesund","Eidsgata 12, 6770 Nordfjordeid","Kongensgate 1, 6002 Ålesund","Dregesvegen 2, 6200 Stranda","Kirkegata 4, 6002 Ålesund",Egon Ålesund,"Skulevegen 1, 6770 Nordfjordeid",Gamle Blindheimsveg 25,Eurospar Hareid,LARSGÅRDSVEGEN 19,Eurospar Moa,Eurospar Sykkylven,Eurospar Valderøy,Eurospar Ørsta,Rasmus Rønnebergs gate 21,"Ålesund, 6002 Ålesund",Felleskjøpet Nordfjordeid,Felleskjøpet Volda,"Langevåg, 6030 Langevåg",SKARBØVIKGATA 26,"Ørskog, 6240 Ørskog","Nordfjordeid, 6770 Nordfjordeid","Nordfjordeid, 6770 Nordfjordeid","Løvenvoldgata 6, 6002 Ålesund",APOTEKERGATA 5,"Gate 1, 6718 Deknepollen","Kyaborga 4, 6150 Ørsta","Sjukehusveien 14, 6770 Nordfjordeid",Hornindal skisenter,"Apotekergata 5, 6004 Ålesund",APOTEKERGATA 1-3,KONGENS GATE 28A,Isehaug kafeteria,Godøya post i butikk,Joker Gursken,"Hellesylt, 6218 Hellesylt",Joker Hjelledalen,Joker Larsnes,Joker Loen,Joker Stadlandet,Joker Stordal,Joker Vatne,Vigra post i butikk,Joker Åheim,KONGENS GATE 11,Kiwi Meieribygget Ørsta,"Volda, 6100 Volda",SUNDGATA 8,Kiwi Skodje,Kiwi Volda,Kiwi Sykkylven,SKARBØVIKGATA 25,NØRVEGATA 23,SPJELKAVIKVEGEN 42,Kiwi Deknepollen,"Eggesbønes, 6008 Ålesund",NEDRE KLOKKERSUNDVEGEN 2,FLISNESVEGEN 1,"Kverve, 6008 Ålesund","Fiskarstrand, 6037 Eidsnes",Kiwi Stranda,Kiwi Stryn,Kiwi Ulsteinvik,"Valderøy, 6050 Valderøya",RASMUS RØNNEBERGS GATE 6,Kiwi Myrvåg,Kiwi Langevåg,NEDRE STRANDGATE 51,LERSTADVEGEN 545,Kiwi Vestnes,Kiwi Nordfjordeid,SMEDGARDEN 1,"Vallekrysset, 6013 Ålesund","Ørsta, 6150 Ørsta","Bryggja, 6720 Bryggja",Meny Fosnavåg,LERSTADVEGEN 291,"HIG, 6010 Ålesund",SKATEFLUKAIA 1B,"Selje, 6740 Selje",KEISER WILHELMS GATE 2,"Valldal, 6210 Valldal","Måløy, 6700 Måløy","Tonningsgata, 6783 Stryn","Innviksvegen, 6793 Innvik","Skateflukaia, 6002 Ålesund",SKANSEKAIA 4A,"Søvika, 6065 Ulsteinvik",Nordfjord hotell,Quality Hotel Ulstein,Quality Hotel Waterfront,KONGENS GATE 6,"Remmemsvik, 6264 Tennfjord","Storgata 16, 6002 Ålesund","Stranda, 6200 Stranda",SOLAVÅGSEIDET 76,Spar Ellingsøy,Spar Fiskåbygd,Spar Fosnavåg,Spar Hornindal,Spar Hovdebygda,Spar Langevåg,Spar Raudeberg,Spjelkavikvegen 61,Spar Straumane,Spar Svingen,Spar Søvik,Spar Tresfjord,Spar Ulsteinvik,Spar Valldal,Spar Vartdal,Spar Volda,Øvre Geilegrend 1,BLINDHEIM INDUSTRIVEG 2D,"Ålesund lufthavn, 6040 Vigra",St1 Ulsteinvik,St1 Ørskog,Storfjord Gastropub,"Strandafjellet, 6200 Stranda","Stryn, 6783 Stryn","Vigra, 6040 Vigra",Sunnmøre Folkehøgskule,KONGENS GATE 32A,"Gate 1 17, 6718 Deknepollen",Tik Café & Restaurant,"Brugata 4, 6390 Vestnes","Vestnes, 6390 Vestnes","Ålesund, 6002 Ålesund",KEISER WILHELMS GATE 39,Zuuma,"Borgundvegen 340, 6009 Ålesund"
RASMUS RØNNEBERGS GATE 6,16952.7,43323.2,136190.2,136906.9,46235.1,69961.8,21888.7,193.4,46819.3,46813.0,11055.9,46900.8,122600.2,128628.2,34577.3,29454.4,28018.8,145389.2,142229.5,39430.1,451.0,12256.3,134782.4,36174.6,125743.6,199.1,44749.4,12220.4,83918.5,33848.8,25194.3,69811.2,60681.6,25131.3,10999.7,510.3,690.1,2831.8,128039.8,326.6,62677.1,357.0,340.1,128498.5,14819.3,34437.4,5185.7,11355.9,28896.5,13553.5,60666.7,426.4,368.6,128578.4,66684.2,27710.4,2618.6,39171.6,128411.6,128155.1,542.6,305.8,143886.4,60734.1,128227.8,110898.0,448.3,322.1,644.5,125953.3,17379.3,65149.8,85094.5,153950.5,70547.1,136161.1,144480.4,58250.1,35979.4,20560.2,108121.2,312.5,60371.6,70866.1,924.6,31208.7,71367.0,29104.3,2649.4,3172.8,12033.7,140896.6,5683.8,5607.6,16978.2,3006.0,25235.6,62320.3,125737.4,44742.8,2795.3,0.0,53544.1,27067.5,726.8,11330.8,65061.8,127179.1,7248.6,11148.9,60464.0,163734.7,72280.8,8032.3,11094.5,416.3,125440.9,335.5,84274.4,143923.0,125918.3,170886.8,1459.5,660.8,44873.7,127864.2,46124.6,422.1,499.6,78053.7,663.6,62332.5,17559.6,17091.0,91659.8,70671.4,103268.3,63876.1,27718.4,149542.6,12341.8,47537.5,60889.4,53064.4,66968.0,43671.1,84292.1,40302.3,70581.8,9411.9,15318.6,16891.2,45513.3,39188.2,62310.1,62162.4,125927.9,18829.1,42916.9,653.6,143893.9,60278.4,66335.3,65959.7,498.3,573.0,344.5,1166.6
Kiwi Myrvåg,39759.4,11074.0,97235.0,97951.7,78144.8,123515.9,73010.7,53907.1,78729.0,78722.6,42979.6,78810.4,69940.3,89673.0,19559.9,55470.4,42176.2,92729.3,103274.3,71637.2,54023.0,42701.6,82122.6,62190.7,86788.4,53912.8,10135.0,63342.4,116125.6,65758.4,39351.8,28883.3,29156.9,57338.3,62121.7,53510.7,53519.8,51354.9,89084.6,54040.3,116231.2,53929.0,53620.3,89543.3,40835.4,19498.2,49667.4,42776.3,54912.5,64675.5,28595.3,53821.1,54082.2,89623.2,25756.3,41867.9,56332.2,71378.7,89456.4,89199.9,54256.2,54019.4,91226.5,28747.8,89272.6,67499.3,54161.9,54035.8,54216.5,86998.1,68501.3,12490.0,87865.4,115781.9,17887.2,97205.9,91820.5,90457.1,67889.1,71682.2,55461.3,53884.6,28811.2,29938.2,53043.6,63415.7,30439.2,55120.3,56363.1,51500.8,42701.7,88236.7,50165.4,48541.8,42994.2,51732.3,39393.1,115874.3,86782.2,10128.4,56508.9,53859.3,0.0,41224.9,54440.5,44085.9,97268.8,88223.9,47317.4,43081.8,28906.9,124779.5,19285.3,46220.9,42865.8,53988.3,72781.1,53955.0,116481.5,91263.2,86963.1,131931.6,55173.2,54232.8,10454.1,88909.1,10086.4,54135.8,53744.3,109963.3,53908.2,115886.6,36311.2,68213.0,38999.9,17675.9,64313.1,26766.1,41875.9,96882.7,42535.3,8559.4,115331.7,84974.0,99175.0,11134.3,116499.2,48860.5,29653.9,45055.2,40121.3,68013.2,10760.1,71395.3,115864.2,116205.5,86972.7,69951.1,11990.4,54225.6,91234.1,28980.4,98542.3,98166.8,53398.5,53633.6,53916.5,54880.2
Kiwi Langevåg,12962.1,30651.6,127931.0,128647.6,51347.5,69180.5,46213.4,27109.8,51931.7,51925.3,16182.4,52013.2,109928.7,120368.9,21905.7,28673.1,964.4,132717.6,133970.3,44839.9,27225.8,15904.4,122110.9,35393.4,117484.4,27115.5,32077.9,36545.1,89328.3,38961.2,1953.8,61551.9,52422.3,30541.1,35324.4,26713.4,26722.5,24557.6,119780.6,27243.1,61895.9,27131.8,26823.0,120239.2,14038.1,21765.9,22870.1,15979.0,28115.3,37878.3,52407.4,27023.9,27285.0,120319.2,58424.9,656.0,29535.0,44581.4,120152.3,119895.9,27459.0,27222.2,131214.8,52474.8,119968.5,98195.2,27364.7,27238.5,27419.3,117694.0,41704.1,52478.3,84313.3,146477.9,57875.6,127901.9,131808.9,63659.9,41091.8,44884.9,95449.7,27087.3,52112.3,62606.8,26246.3,36618.5,63107.8,28323.1,29565.8,24703.6,15904.4,128225.1,23368.1,21744.5,16197.0,24935.0,1995.1,61539.0,117478.2,32071.3,29711.7,27062.1,40872.6,0.0,27643.2,17288.6,70471.6,118919.8,20520.2,16284.5,52204.8,155475.4,59609.3,19423.6,16068.6,27191.0,112769.4,27157.8,89684.2,131251.5,117659.0,162627.5,28375.9,27435.6,32202.2,119605.0,33453.0,27338.5,26947.0,83166.0,27110.9,61551.3,9514.0,41415.7,78988.3,57999.8,95009.0,55616.8,664.0,136871.0,15738.0,34866.0,60108.1,58176.8,72377.8,30999.5,89701.9,32043.0,62322.5,18257.9,13324.0,41215.9,32841.8,44598.0,61528.9,61381.2,117668.6,43153.8,30245.4,27428.3,131222.4,52019.2,71745.1,71369.5,26601.2,26836.3,27119.2,28083.0
NEDRE STRANDGATE 51,17539.0,43909.5,136776.5,137493.2,46821.4,70548.1,22475.0,643.9,47405.6,47399.3,11642.2,47487.1,123186.5,129214.5,35163.6,30040.7,28605.1,145975.5,142815.9,40016.4,1177.8,12842.6,135368.8,36760.9,126330.0,562.2,45335.7,12806.7,84504.9,34435.1,25780.6,70397.5,61267.9,25717.6,11586.0,1237.1,1416.9,3418.1,128626.2,748.7,63263.5,1083.8,1066.9,129084.8,15405.6,35023.7,5772.1,11942.3,29482.8,14139.9,61253.0,1153.2,661.2,129164.8,67270.5,28296.8,1891.8,39758.0,128997.9,128741.5,964.6,727.9,144472.7,61320.4,128814.1,111484.3,870.3,744.2,1371.3,126539.6,17965.7,65736.2,85680.9,154536.8,71133.4,136747.4,145066.7,58836.4,36565.8,21146.5,108707.5,1039.3,60957.9,71452.4,1469.1,31795.0,71953.4,29690.6,1922.6,3759.1,12620.0,141482.9,6270.1,6193.9,17564.5,3592.3,25821.9,62906.6,126323.7,45329.1,2068.5,726.8,54130.5,27653.8,0.0,11917.2,65648.1,127765.4,7835.0,11735.2,61050.3,164321.0,72867.1,8618.7,11680.8,1143.1,126027.3,885.5,84860.8,144509.4,126504.6,171473.1,732.7,1387.6,45460.0,128450.6,46710.9,304.7,1226.5,78640.0,1390.4,62918.8,18145.9,17677.3,92246.1,71257.7,103854.6,64462.4,28304.7,150128.9,12928.1,48123.8,61475.7,53650.7,67554.3,44257.4,84878.4,40888.6,71168.1,9998.2,15904.9,17477.5,46099.7,39774.5,62896.4,62748.8,126514.2,19415.4,43503.3,1380.4,144480.3,60864.8,66921.6,66546.1,1084.6,1192.8,1071.3,439.8
LERSTADVEGEN 545,7396.8,33767.3,126634.3,127351.0,34774.9,60405.9,30454.7,11351.1,35359.2,35352.8,1809.6,35440.6,113044.3,119072.3,25021.4,19898.5,18462.9,135833.3,132673.6,28267.4,11467.1,1706.6,125226.5,26618.7,116187.7,11356.8,35193.5,20786.4,72755.8,22388.6,15638.4,60255.3,51125.7,13968.5,19565.7,10954.7,10963.8,8798.9,118483.9,11484.3,53121.2,11373.1,11064.3,118942.6,5263.4,24881.5,7111.4,1989.9,19340.6,22119.6,51110.8,11265.2,11526.3,119022.5,57128.3,18154.5,13776.3,28008.9,118855.7,118599.2,11700.3,11463.5,134330.4,51178.2,118671.9,101342.1,11606.0,11479.8,11660.6,116397.4,25945.4,55594.0,75538.6,142787.8,60991.2,126605.2,134924.5,47087.3,24519.3,29126.2,98565.3,11328.6,50815.7,61310.2,10487.6,20045.9,61811.1,19548.4,13807.1,8944.8,1484.0,131340.7,7609.4,6394.9,7422.3,9176.3,15679.7,52764.4,116181.5,35186.9,13953.0,11303.4,43988.2,17511.6,11884.5,0.0,53899.0,117623.2,6415.2,1593.0,50908.1,154178.8,62724.9,4074.0,2680.5,11432.3,115885.0,11399.0,73111.7,134367.2,116362.4,161330.9,12617.2,11676.9,35317.8,118308.4,36568.7,11579.8,11188.3,66593.5,11352.2,52776.6,8003.7,25657.0,82103.9,61115.5,93712.4,54320.2,18162.5,139986.7,1590.3,37981.6,51333.5,41604.2,55805.2,34115.2,73129.3,30746.4,61025.9,4066.0,5762.7,25457.2,35957.5,28025.5,52754.2,52606.5,116372.0,27395.1,33361.0,11669.6,134338.1,50722.5,55172.5,54797.0,10842.5,11077.6,11360.5,12324.3
Kiwi Vestnes,60486.3,86856.8,149880.1,150596.7,25602.3,70046.6,84150.3,65046.7,51410.4,51404.1,54899.1,51491.9,166133.8,153321.6,78110.9,56318.1,71552.4,188922.8,155919.4,25932.0,65162.7,55088.3,178316.1,63038.4,139433.5,65052.4,88283.0,74482.0,67388.2,38249.7,68727.9,113344.8,104215.2,40964.8,61503.1,64650.3,64659.4,62494.5,152733.2,65180.0,61580.1,65068.7,64759.9,153191.9,55921.6,77971.0,60807.0,55079.5,55760.2,75815.2,104200.3,64960.8,65221.9,153271.8,110217.8,71244.1,67471.9,26160.1,153105.0,152848.5,65395.9,65159.1,187420.0,104267.7,152921.1,114983.9,65301.6,65175.4,65356.2,139643.1,79641.0,108683.5,89180.4,137420.2,114080.7,149851.0,188014.0,41719.7,36252.0,82821.8,151654.9,65024.2,103905.2,114399.7,64183.2,35818.3,114900.7,55968.0,67502.7,62640.5,54865.7,184430.2,61305.0,60090.5,53697.2,62872.0,68769.2,61443.2,139427.3,88276.4,67648.6,64999.0,97077.8,70601.1,65580.1,53798.3,0.0,152629.4,59504.7,54682.6,103997.7,189185.1,115814.4,57769.6,55770.0,65128.0,168974.6,65094.7,67744.1,187456.7,139608.1,184576.6,66312.8,65372.5,88407.3,152557.6,89658.2,65275.4,64884.0,82644.8,65047.9,61235.5,61093.2,55152.1,135193.4,114205.0,116958.1,107409.8,71252.1,193076.2,54972.0,91071.1,63257.0,57655.5,12454.2,87204.7,67761.8,83835.9,114115.4,57155.5,56389.1,79152.8,89047.0,26002.8,61213.0,62186.7,139617.7,81090.7,86450.6,65365.2,187427.6,103812.1,1491.0,961.6,64538.1,64773.2,65056.1,66019.9
Kiwi Nordfjordeid,93721.1,71431.2,56037.1,56753.8,132106.5,99077.0,126972.4,107868.8,132690.7,132684.3,96941.3,132772.1,32724.5,1400.1,79917.1,119420.2,100542.7,55989.7,62076.5,125598.9,107984.8,96663.3,73476.2,112352.7,45590.6,107874.5,70492.1,117304.1,110005.1,119720.1,97718.2,38821.5,47901.7,111300.0,116083.4,107472.4,107481.5,105316.6,1363.7,108002.0,91792.3,107890.7,107582.0,1543.6,94797.1,79855.3,103629.1,96738.0,119855.4,118637.2,47340.0,107782.8,108044.0,1623.5,42490.5,100234.3,110294.0,125340.4,1578.5,1200.2,108218.0,107981.2,54486.9,47492.5,1272.9,43060.4,108123.6,107997.5,108178.2,45800.2,122463.0,78673.8,63426.5,74584.0,84071.0,56008.1,83174.1,110990.1,121850.8,125643.9,47370.8,107846.3,47555.9,40552.8,107005.3,117377.4,40377.4,119690.8,110324.8,105462.5,96663.4,51497.1,104127.1,102503.5,96955.9,105694.0,97759.5,91435.5,45584.4,70485.5,110470.6,107821.1,67068.1,99591.4,108402.2,98047.6,151230.5,0.0,101279.1,97043.5,47651.6,36899.9,85804.8,100182.6,96827.6,107950.0,64134.7,107916.7,110361.0,54523.6,45765.2,50379.5,109134.9,108194.5,70811.2,1309.0,70443.5,108097.5,107706.0,163925.0,107869.9,91447.7,90272.9,122174.7,66039.2,84195.3,35783.2,44354.2,100242.3,60143.1,96497.0,68916.5,90892.8,138935.7,153136.8,71491.4,110378.6,67605.2,40213.9,99016.9,94083.0,121974.9,71117.3,125357.0,91425.3,91766.6,45774.8,123912.8,72347.5,108187.3,54494.5,47725.2,152504.0,152128.5,107360.2,107595.3,107878.2,108842.0
SMEDGARDEN 1,10313.7,36684.2,129551.2,130267.9,40332.7,63322.8,26393.8,7290.2,40916.9,40910.5,4596.3,40998.4,115961.2,121989.2,27938.3,22815.4,21379.8,138750.2,135590.6,33825.1,7406.2,5869.1,128143.5,29535.7,119104.7,7295.9,38110.4,16725.5,78313.5,27946.4,18555.3,63172.2,54042.6,19526.3,15504.8,6893.8,6902.9,4738.0,121400.9,7423.4,56038.2,7312.1,7003.4,121859.5,8180.3,27798.4,2748.1,4896.4,22257.5,18058.7,54027.7,7204.2,7465.4,121939.5,60045.2,21071.5,9715.4,33566.6,121772.6,121516.2,7639.4,7402.6,137247.4,54095.1,121588.8,104259.0,7545.0,7418.9,7599.7,119314.3,21884.5,58510.9,78455.6,148345.5,63908.1,129522.2,137841.4,52645.1,30077.0,25065.3,101482.2,7267.7,53732.6,64227.1,6426.7,25603.7,64728.1,22465.3,9746.2,4883.9,5869.2,134257.6,3461.7,1896.1,10339.2,5115.4,18596.6,55681.3,119098.5,38103.8,9892.1,7242.5,46905.2,20428.5,7823.6,6389.9,59456.8,120540.1,0.0,5303.9,53825.1,157095.7,65641.8,2838.9,4635.0,7371.4,118802.0,7338.1,78669.4,137284.1,119279.3,164247.8,8556.3,7616.0,38234.7,121225.3,39485.6,7518.9,7127.4,72151.2,7291.3,55693.5,10920.6,21596.1,85020.8,64032.4,96629.3,57237.1,21079.5,142903.6,5702.8,40898.5,54250.4,47161.9,61363.0,37032.1,78687.1,33663.3,63942.8,2952.4,8679.7,21396.3,38874.4,33583.2,55671.1,55523.5,119288.9,23334.2,36278.0,7608.7,137255.0,53639.5,60730.2,60354.7,6781.6,7016.7,7299.6,8263.4
"Vallekrysset, 6013 Ålesund",6077.6,32448.1,125315.2,126031.8,35519.1,59086.7,30385.0,11281.4,36103.3,36096.9,488.9,36184.7,111725.1,117753.1,23702.2,18579.3,17143.7,134514.1,131354.5,29011.5,11397.4,1379.7,123907.4,25299.6,114868.6,11287.1,33874.3,20716.7,73499.9,23132.8,14319.3,58936.1,49806.5,14712.6,19496.0,10885.0,10894.1,8729.2,117164.8,11414.6,51802.1,11303.3,10994.6,117623.4,3944.2,23562.3,7041.7,669.3,18021.4,22049.9,49791.6,11195.4,11456.6,117703.4,55809.1,16835.4,13706.6,28753.0,117536.5,117280.1,11630.6,11393.8,133011.3,49859.0,117352.7,100022.9,11536.2,11410.1,11590.9,115078.2,25875.7,54274.8,74219.5,143531.9,59672.0,125286.1,133605.3,47831.5,25263.4,29056.5,97246.1,11258.9,49496.5,59991.0,10417.9,20790.0,60492.0,18229.2,13737.4,8875.1,1157.1,130021.5,7539.7,6325.1,6103.1,9106.6,14360.5,51445.2,114862.4,33867.7,13883.3,11233.7,42669.1,16192.4,11814.8,1460.2,54643.1,116304.1,5094.6,0.0,49589.0,152859.6,61405.7,4004.3,1359.8,11362.6,114565.9,11329.3,73855.8,133048.0,115043.2,160011.7,12547.5,11607.2,33998.6,116989.2,35249.5,11510.1,11118.6,67337.6,11282.5,51457.4,6684.5,25587.3,80784.7,59796.3,92393.2,53001.1,16843.4,138667.5,1263.5,36662.4,50014.3,42348.3,56549.4,32796.0,73873.5,29427.2,59706.7,2745.4,4443.6,25387.5,34638.3,28769.6,51435.0,51287.4,115052.8,27325.4,32041.9,11599.9,133018.9,49403.4,55916.6,55541.1,10772.8,11007.9,11290.8,12254.6
"Ørsta, 6150 Ørsta",46279.1,33335.7,75726.2,76442.8,84664.5,102007.0,79530.4,60426.8,85248.7,85242.3,49499.4,85330.1,99095.4,68164.2,41821.6,52920.3,53100.7,122360.5,81765.5,78156.9,60542.8,49221.3,102168.4,58421.3,65279.6,60432.5,32396.6,69862.1,122645.3,72278.2,50276.2,9603.6,710.0,63858.1,68641.4,60030.4,60039.5,57874.6,67575.8,60560.0,94722.4,60448.7,60140.0,68034.5,47355.1,41759.8,56187.1,49296.0,53355.6,71195.3,459.1,60340.8,60602.0,68114.4,6476.6,52792.4,62852.0,77898.4,67947.6,67691.1,60776.0,60539.2,120857.7,526.5,67763.7,45990.4,60681.6,60555.5,60736.3,65489.2,75021.1,40578.3,66356.5,94273.1,45975.5,75697.1,111866.4,96976.9,74408.8,78201.9,75507.2,60404.3,364.2,10658.5,59563.3,69935.4,11159.5,53191.0,62882.8,58020.5,49221.4,117868.0,56685.1,55061.5,49513.9,58252.0,50317.5,94365.5,65273.4,32390.0,63028.7,60379.1,28972.6,52149.4,60960.2,50605.6,103788.6,66715.1,53837.1,49601.5,0.0,103270.7,47709.3,52740.6,49385.6,60508.0,92826.9,60474.7,123001.2,120894.4,65454.3,110422.8,61692.9,60752.6,32715.7,67400.2,32348.0,60655.5,60264.0,116483.0,60427.9,94377.8,42830.9,74732.7,59045.8,46099.8,42804.3,3668.5,52800.3,126513.9,49055.0,30821.0,93822.9,91493.7,105694.8,33395.9,123018.9,20163.3,10374.2,51574.9,46641.0,74532.9,33021.8,77915.0,94355.3,94696.6,65463.8,76470.8,34252.0,60745.3,120865.3,185.6,105062.1,104686.5,59918.2,60153.3,60436.2,61400.0
"Bryggja, 6720 Bryggja",130296.5,108006.6,92612.6,93329.2,168681.9,135652.4,163547.8,144444.2,169266.1,169259.8,133516.8,169347.6,39560.5,36497.2,116492.5,155995.6,137118.1,44521.0,98651.9,162174.3,144560.2,133238.8,80312.1,148928.2,82166.0,144449.9,107067.6,153879.5,146580.5,156295.6,134293.7,75397.0,84477.1,147875.5,152658.9,144047.8,144057.0,141892.0,36884.0,144577.5,128367.8,144466.2,144157.4,37553.3,131372.5,116430.7,140204.5,133313.4,156430.8,155212.7,83915.5,144358.3,144619.4,37633.2,79065.9,136809.8,146869.4,161915.9,36718.0,37209.9,144793.4,144556.6,41631.2,84068.0,36904.5,79635.8,144699.1,144572.9,144753.7,82375.6,159038.5,115249.3,100001.9,111159.5,91681.0,92583.5,90010.1,147565.5,158426.2,162219.3,54206.7,144421.7,84131.4,77128.3,143580.7,153952.9,76952.9,156266.3,146900.2,142038.0,133238.9,58333.0,140702.5,139078.9,133531.4,142269.5,134335.0,128010.9,82159.8,107060.9,147046.1,144396.5,103643.5,136166.8,144977.6,134623.1,187806.0,36888.5,137854.6,133618.9,84227.1,0.0,122380.2,136758.1,133403.0,144525.5,70970.6,144492.2,146936.4,41667.9,82340.7,86389.2,145710.3,144770.0,107386.7,37318.6,107019.0,144673.0,144281.5,200500.5,144445.4,128023.2,126848.4,158750.2,72875.1,120770.8,72358.7,80929.7,136817.8,46256.8,133072.5,105492.0,127468.3,175511.2,189712.2,108066.9,146954.1,104180.7,76789.3,135592.4,130658.4,158550.4,107692.7,161932.4,128000.8,128342.0,82350.2,160488.2,108923.0,144762.8,41638.8,84300.6,189079.5,188704.0,143935.6,144170.7,144453.7,145417.4
Meny Fosnavåg,58499.3,29814.0,115975.0,116691.6,96884.7,142255.8,91750.6,72647.0,97468.9,97462.6,61719.6,97550.4,88680.3,108412.9,38299.9,74210.3,60916.2,111469.2,122014.3,90377.1,72763.0,61441.6,100862.5,80930.6,105528.4,72652.7,28874.9,82082.3,134865.6,84498.4,58091.7,47623.2,47896.9,76078.3,80861.6,72250.6,72259.7,70094.8,107824.6,72780.3,134971.2,72669.0,72360.2,108283.3,59575.3,38238.1,68407.3,61516.2,73652.5,83415.5,47335.2,72561.1,72822.2,108363.2,44496.2,60607.8,75072.2,90118.6,108196.4,107939.9,72996.2,72759.4,109966.4,47487.7,108012.5,86239.2,72901.9,72775.7,72956.5,105738.0,87241.3,31229.9,106605.3,134521.9,36627.2,115945.9,110560.5,109197.1,86629.0,90422.1,74201.3,72624.5,47551.1,48678.1,71783.5,82155.7,49179.1,73860.3,75103.0,70240.8,61441.7,106976.7,68905.3,67281.7,61734.2,70472.3,58133.0,134614.3,105522.2,28868.3,75248.9,72599.3,19288.6,59964.9,73180.4,62825.8,116008.8,106963.9,66057.4,61821.7,47646.8,143519.5,0.0,64960.9,61605.8,72728.3,91521.0,72695.0,135221.5,110003.1,105703.0,150671.5,73913.1,72972.8,29194.0,107649.0,28826.4,72875.7,72484.3,128703.2,72648.2,134626.5,55051.2,86952.9,57739.9,1642.5,83053.0,45506.0,60615.8,115622.6,61275.2,27299.3,134071.7,103714.0,117915.0,29874.2,135239.1,67600.4,48393.8,63795.1,58861.2,86753.1,29500.1,90135.2,134604.1,134945.4,105712.6,88691.0,30730.3,72965.5,109974.0,47720.4,117282.3,116906.7,72138.4,72373.5,72656.4,73620.2
LERSTADVEGEN 291,9234.5,35604.9,128472.0,129188.6,38680.3,62243.5,27422.6,8319.0,39264.5,39258.1,3517.1,39345.9,114882.0,120909.9,26859.0,21736.1,20300.5,137670.9,134511.3,32172.7,8435.0,4789.9,127064.2,28456.4,118025.4,8324.7,37031.2,17754.3,76661.1,26293.9,17476.1,62092.9,52963.3,17873.8,16533.6,7922.6,7931.7,5766.8,120321.6,8452.3,54958.9,8341.0,8032.2,120780.3,7101.1,26719.2,4079.3,3817.1,21178.2,19087.5,52948.4,8233.1,8494.2,120860.2,58965.9,19992.2,10744.2,31914.2,120693.4,120436.9,8668.2,8431.4,136168.1,53015.8,120509.5,103179.8,8573.9,8447.7,8628.5,118235.0,22913.3,57431.6,77376.3,146693.1,62828.8,128442.9,136762.1,50992.6,28424.6,26094.1,100403.0,8296.5,52653.3,63147.8,7455.5,23951.2,63648.8,21386.1,10775.0,5912.8,4776.2,133178.4,4577.3,2551.5,9259.9,6144.3,17517.4,54602.0,118019.2,37024.6,10920.9,8271.3,45825.9,19349.2,8852.4,4073.4,57804.3,119460.9,2806.4,3891.5,52745.8,156016.5,64562.6,0.0,3555.7,8400.3,117722.7,8367.0,77017.0,136204.8,118200.0,163168.5,9585.1,8644.8,37155.5,120146.0,38406.3,8547.7,8156.3,70498.8,8320.2,54614.3,9841.4,22625.0,83941.5,62953.1,95550.0,56157.9,20000.2,141824.3,4623.6,39819.2,53171.1,45509.5,59710.5,35952.8,77034.7,32584.1,62863.6,1873.1,7600.4,22425.1,37795.1,31930.8,54591.9,54444.2,118209.6,24363.0,35198.7,8637.5,136175.7,52560.2,59077.8,58702.3,7810.4,8045.5,8328.4,9292.2
