,Depot,Motorhuset AS,"Lobyvegen 2, 6789 Loen","Loenvegen 2, 6789 Loen","Kongshaug, 6350 Eidsbygda","Tafjord, 6214 Norddal",Alnes Fyr og opplevelsessenter,Anno,"Brattvåg, 6270 Brattvåg",Brattvåg Fjordhotell,AMFI MOA - BRO - NORD - SYD,Bunnpris Brattvåg,Bunnpris Bryggja,Bunnpris Eid,Bunnpris Hareid,"Ikornes, 6222 Ikornnes",Bunnpris Langevåg,Bunnpris Oldeide,Bunnpris Olden,Bunnpris Sjøholt,SKAREGATA 1,Bunnpris Spjelkavik,Bunnpris Stad,Bunnpris Straumgjerde,Bunnpris Stryn,NEDRE STRANDGATE 9,Bunnpris Ulsteinvik,Bunnpris Valderøy,Bunnpris Valldal,Bunnpris Vatne,Bunnpris Vedde,Bunnpris Volda,Bunnpris Ørsta,"Digernessundet, 6057 Ellingsøy","Langelandsvegen 47, 6010 Ålesund",KIPERVIKGATA 5,PARKGATA 11B,"Ålesund, 6008 Ålesund","Eidsgata 12, 6770 Nordfjordeid","Kongensgate 1, 6002 Ålesund","Dregesvegen 2, 6200 Stranda","Kirkegata 4, 6002 Ålesund",Egon Ålesund,"Skulevegen 1, 6770 Nordfjordeid",Gamle Blindheimsveg 25,Eurospar Hareid,LARSGÅRDSVEGEN 19,Eurospar Moa,Eurospar Sykkylven,Eurospar Valderøy,Eurospar Ørsta,Rasmus Rønnebergs gate 21,"Ålesund, 6002 Ålesund",Felleskjøpet Nordfjordeid,Felleskjøpet Volda,"Langevåg, 6030 Langevåg",SKARBØVIKGATA 26,"Ørskog, 6240 Ørskog","Nordfjordeid, 6770 Nordfjordeid","Nordfjordeid, 6770 Nordfjordeid","Løvenvoldgata 6, 6002 Ålesund",APOTEKERGATA 5,"Gate 1, 6718 Deknepollen","Kyaborga 4, 6150 Ørsta","Sjukehusveien 14, 6770 Nordfjordeid",Hornindal skisenter,"Apotekergata 5, 6004 Ålesund",APOTEKERGATA 1-3,KONGENS GATE 28A,Isehaug kafeteria,Godøya post i butikk,Joker Gursken,"Hellesylt, 6218 Hellesylt",Joker Hjelledalen,Joker Larsnes,Joker Loen,Joker Stadlandet,Joker Stordal,Joker Vatne,Vigra post i butikk,Joker Åheim,KONGENS GATE 11,Kiwi Meieribygget Ørsta,"Volda, 6100 Volda",SUNDGATA 8,Kiwi Skodje,Kiwi Volda,Kiwi Sykkylven,SKARBØVIKGATA 25,NØRVEGATA 23,SPJELKAVIKVEGEN 42,Kiwi Deknepollen,"Eggesbønes, 6008 Ålesund",NEDRE KLOKKERSUNDVEGEN 2,FLISNESVEGEN 1,"Kverve, 6008 Ålesund","Fiskarstrand, 6037 Eidsnes",Kiwi Stranda,Kiwi Stryn,Kiwi Ulsteinvik,"Valderøy, 6050 Valderøya",RASMUS RØNNEBERGS GATE 6,Kiwi Myrvåg,Kiwi Langevåg,NEDRE STRANDGATE 51,LERSTADVEGEN 545,Kiwi Vestnes,Kiwi Nordfjordeid,SMEDGARDEN 1,"Vallekrysset, 6013 Ålesund","Ørsta, 6150 Ørsta","Bryggja, 6720 Bryggja",Meny Fosnavåg,LERSTADVEGEN 291,"HIG, 6010 Ålesund",SKATEFLUKAIA 1B,"Selje, 6740 Selje",KEISER WILHELMS GATE 2,"Valldal, 6210 Valldal","Måløy, 6700 Måløy","Tonningsgata, 6783 Stryn","Innviksvegen, 6793 Innvik","Skateflukaia, 6002 Ålesund",SKANSEKAIA 4A,"Søvika, 6065 Ulsteinvik",Nordfjord hotell,Quality Hotel Ulstein,Quality Hotel Waterfront,KONGENS GATE 6,"Remmemsvik, 6264 Tennfjord","Storgata 16, 6002 Ålesund","Stranda, 6200 Stranda",SOLAVÅGSEIDET 76,Spar Ellingsøy,Spar Fiskåbygd,Spar Fosnavåg,Spar Hornindal,Spar Hovdebygda,Spar Langevåg,Spar Raudeberg,Spjelkavikvegen 61,Spar Straumane,Spar Svingen,Spar Søvik,Spar Tresfjord,Spar Ulsteinvik,Spar Valldal,Spar Vartdal,Spar Volda,Øvre Geilegrend 1,BLINDHEIM INDUSTRIVEG 2D,"Ålesund lufthavn, 6040 Vigra",St1 Ulsteinvik,St1 Ørskog,Storfjord Gastropub,"Strandafjellet, 6200 Stranda","Stryn, 6783 Stryn","Vigra, 6040 Vigra",Sunnmøre Folkehøgskule,KONGENS GATE 32A,"Gate 1 17, 6718 Deknepollen",Tik Café & Restaurant,"Brugata 4, 6390 Vestnes","Vestnes, 6390 Vestnes","Ålesund, 6002 Ålesund",KEISER WILHELMS GATE 39,Zuuma,"Borgundvegen 340, 6009 Ålesund"
Spar Svingen,3950.5,6580.7,5519.5,5555.7,5507.1,1097.1,5815.4,4608.0,5435.1,5433.0,3833.1,5445.6,7485.1,5605.1,5972.4,2010.2,4736.6,8987.1,5884.1,4660.3,4611.2,3842.1,9956.0,1495.1,4755.2,4614.7,6694.9,5179.5,3306.1,4644.5,4487.1,5174.6,5893.2,4173.2,5146.9,4561.4,4581.2,4410.9,5503.3,4620.1,321.9,4613.1,4574.9,5573.0,3629.0,5962.3,4338.3,3830.5,2018.2,5370.1,5784.2,4601.7,4634.9,5588.1,5578.2,4711.9,4826.5,4636.4,5575.2,5526.2,4639.4,4618.3,8863.3,5807.4,5546.2,3530.3,4639.1,4619.7,4633.8,4793.8,5430.8,7642.8,1676.6,6491.1,7978.1,5424.0,10507.5,3441.4,4835.3,5667.1,8385.0,4597.7,5813.4,5099.9,4516.3,4301.5,5098.8,2028.4,4838.7,4437.5,3819.4,8635.1,4413.9,4370.6,3474.9,4482.3,4496.9,270.1,4753.2,6694.2,4893.1,4601.2,6939.2,4652.6,4657.2,3923.4,5980.1,5554.9,4311.4,3842.3,5770.2,8404.8,8212.2,4158.2,3845.8,4613.1,9374.8,4637.0,3334.0,8868.5,4777.9,8309.4,4732.2,4644.9,6716.4,5510.8,6764.9,4629.6,4591.6,7505.3,4603.8,272.5,3872.0,5118.6,9375.7,8050.0,3426.8,5649.4,4713.8,9269.4,3793.9,6835.7,0.0,5739.1,5999.3,6629.4,3338.3,4849.4,5115.6,4042.3,3697.9,5381.4,6784.6,4645.0,269.2,190.5,4772.7,5563.8,6542.2,4635.1,8864.4,5788.0,6049.2,6089.4,4575.4,4573.8,4600.6,4702.9
Spar Søvik,2918.7,5548.9,11078.8,11115.0,2035.5,6706.2,3931.4,3158.2,1196.5,1193.9,2458.2,1181.3,12169.9,10675.3,4940.6,3811.7,3704.8,13624.5,11443.4,2569.2,3161.4,2527.4,12916.1,4249.8,10314.5,3164.9,5663.1,3295.5,5378.8,1172.9,3455.3,7110.9,6499.9,1694.2,2538.4,3111.6,3131.4,2993.6,10573.5,3170.3,5931.0,3163.3,3125.1,10643.2,2712.0,4930.5,2921.0,2489.9,3744.7,3486.1,6453.0,3151.9,3185.1,10658.3,6926.5,3680.1,3376.7,2545.3,10645.4,10596.4,3189.6,3168.5,13500.7,6477.7,10616.4,9089.6,3189.3,3169.9,3184.0,10353.1,3546.8,6909.3,7235.9,10141.9,7244.6,10983.3,13467.6,3810.0,1363.7,3783.1,11291.8,3147.9,6421.5,7245.1,3066.5,1832.3,7270.4,3779.9,3388.9,3020.2,2488.7,13272.5,2996.6,2957.7,2828.5,3065.0,3465.1,5879.2,10312.5,5662.4,3443.3,3151.4,6205.7,3620.8,3207.4,2395.8,3797.4,10568.4,2951.5,2438.7,6428.4,13418.3,7478.7,2745.3,2553.9,3163.3,12334.9,3187.2,5406.7,13505.9,10337.2,13868.7,3282.4,3195.1,5684.6,10581.0,5733.1,3179.8,3141.8,1781.0,3154.0,5881.6,2840.2,2105.0,10292.7,7316.5,8986.1,6707.4,3682.0,13906.8,2490.0,5803.9,5735.6,0.0,4320.4,5597.6,5411.0,5192.4,7209.7,2683.9,2798.8,3497.4,5752.8,2553.9,5878.3,5917.3,10332.0,3679.8,5510.4,3185.3,13501.8,6410.1,3720.9,3828.9,3125.6,3124.0,3150.8,3253.1
Spar Tresfjord,4021.3,6651.5,11287.8,11324.0,2631.3,6706.6,5500.7,4293.3,4040.7,4038.6,3560.8,4051.2,13253.4,11373.4,6043.2,4511.0,4807.4,14727.1,11652.4,1830.3,4296.5,3630.0,14018.7,4949.1,10523.5,4300.0,6765.7,4864.8,4144.5,3250.1,4557.9,8213.5,7602.5,2809.2,4157.6,4246.7,4266.5,4096.2,11271.6,4305.4,5792.1,4298.4,4260.2,11341.3,3806.0,6033.1,4023.6,3592.5,4444.0,5055.4,7555.6,4287.0,4320.2,11356.4,8029.1,4782.7,4511.8,1848.9,11343.5,11294.5,4324.7,4303.6,14603.3,7580.3,11314.5,9298.6,4324.4,4305.0,4319.1,10562.1,5116.1,8011.9,7444.9,8907.6,8347.2,11192.3,14570.2,2575.7,3386.0,5352.4,12394.4,4283.0,7524.1,8347.7,4201.6,2512.1,8373.0,4479.2,4524.0,4122.8,3591.3,14375.1,4099.2,4060.3,3651.9,4167.6,4567.7,5778.2,10521.5,6765.0,4578.4,4286.5,7308.3,4723.4,4342.5,3498.4,899.3,11323.2,4054.1,3541.3,7531.0,14173.1,8581.3,3847.9,3656.5,4298.4,13437.5,4322.3,4172.4,14608.5,10546.2,14077.7,4417.5,4330.2,6787.2,11279.1,6835.7,4314.9,4276.9,6110.9,4289.1,5742.7,3942.8,3724.2,11395.3,8419.1,9195.1,7810.0,4784.6,15009.4,3592.6,6906.5,5995.1,4344.7,0.0,6700.2,4176.7,6295.0,8312.3,3786.5,3874.9,5066.7,6855.4,1837.7,5739.4,5875.1,10541.0,5249.1,6613.0,4320.4,14604.4,7512.7,968.4,1008.6,4260.7,4259.1,4285.9,4388.2
Spar Ulsteinvik,3133.3,224.4,6304.9,6341.1,5417.4,7618.8,5228.7,4021.3,5345.4,5343.3,3246.4,5355.9,6782.6,5741.7,735.4,4724.3,3392.1,8237.2,6669.5,4968.5,4024.5,3255.4,7528.8,5162.4,5540.6,4028.0,239.8,4592.8,7778.1,4554.8,3142.6,2113.9,2233.8,4083.5,4560.2,3974.7,3994.5,3824.2,5639.9,4033.4,6843.6,4026.4,3988.2,5709.6,3136.0,732.2,3751.6,3243.8,4657.3,4783.4,2146.8,4015.0,4048.2,5724.7,1929.5,3367.4,4239.8,4944.6,5711.8,5662.8,4052.7,4031.6,8113.4,2177.7,5682.8,4682.1,4052.4,4033.0,4047.1,5579.2,4844.1,1522.0,5596.1,7276.5,1857.3,6209.4,8080.3,6209.3,4745.6,5080.4,5904.5,4011.0,2154.0,2248.1,3929.6,4469.3,2273.4,4692.5,4252.0,3850.8,3232.7,7885.2,3827.2,3783.9,3252.5,3895.6,3152.4,6791.8,5538.6,239.1,4306.4,4014.5,818.4,3308.1,4070.5,3336.7,6433.0,5634.8,3724.7,3255.6,2162.4,8484.7,2091.4,3571.5,3259.1,4026.4,6947.6,4050.3,7806.0,8118.6,5563.3,9094.8,4145.5,4058.2,172.3,5647.4,255.9,4042.9,4004.9,7415.6,4017.1,6794.2,2795.9,4858.8,4905.4,1929.2,4212.2,1949.3,3369.3,8519.5,3207.2,416.6,6648.2,5649.4,6719.7,0.0,7810.3,3386.9,2212.7,3455.6,3139.6,4794.7,240.5,4953.2,6790.9,6829.9,5558.1,4977.1,161.5,4048.4,8114.5,2165.1,6502.1,6542.3,3988.7,3987.1,4013.9,4116.2
Spar Valldal,5101.6,7731.8,7975.3,8011.5,5193.0,4046.3,6581.0,5373.6,5121.0,5118.9,4641.1,5131.5,10593.1,8713.1,7123.5,5212.3,5887.7,12095.1,8339.9,2910.6,5376.8,4710.3,13064.0,4697.2,7169.5,5380.3,7846.0,5945.1,68.5,4330.4,5638.2,8282.6,8682.8,3889.5,5237.9,5327.0,5346.8,5176.5,8611.3,5385.7,3131.8,5378.7,5340.5,8681.0,4886.3,7113.4,5103.9,4672.8,5220.3,6135.7,8635.9,5367.3,5400.5,8696.1,8686.2,5863.0,5592.1,2929.2,8683.2,8634.2,5405.0,5383.9,11971.3,8660.6,8654.2,6638.3,5404.7,5385.3,5399.4,7183.6,6196.4,9092.2,4784.6,5441.8,9427.5,7879.8,13615.5,1616.1,4521.2,6432.7,11493.0,5363.3,8604.4,8207.9,5281.9,3592.4,8206.8,5230.5,5604.3,5203.1,4671.6,11743.1,5179.5,5140.6,4732.2,5247.9,5648.0,3117.9,7182.5,7845.3,5658.7,5366.8,8388.6,5803.7,5422.8,4578.7,4154.8,8662.9,5134.4,4621.6,8611.3,11512.8,9661.6,4928.2,4736.8,5378.7,12482.8,5402.6,4.3,11976.5,7143.8,10765.2,5497.8,5410.5,7867.5,8618.8,7916.0,5395.2,5357.2,7191.2,5369.4,3082.4,5023.1,4804.5,12475.6,9499.4,6534.8,8757.4,5864.9,12377.4,4672.9,7986.8,3334.8,5425.0,4174.0,7780.5,0.0,7375.3,8223.6,4866.8,4955.2,6147.0,7935.7,2918.0,3079.1,3214.8,7149.6,6329.4,7693.3,5400.7,11972.4,8593.0,4223.9,4264.1,5341.0,5339.4,5366.2,5468.5
Spar Vartdal,2679.5,3339.7,6065.3,6101.5,4963.6,5826.5,4774.9,3567.5,4891.6,4889.5,2792.6,4902.1,7325.4,5502.1,3890.7,3005.5,3199.3,8827.4,6429.9,4514.7,3570.7,2801.6,8685.7,3370.1,5301.0,3574.2,3285.9,4139.0,7324.3,4101.0,2949.8,1937.7,1326.7,3629.7,4106.4,3520.9,3540.7,3370.4,5400.3,3579.6,5051.3,3572.6,3534.4,5470.0,2682.2,3887.5,3297.8,2790.0,3013.5,4329.6,1279.8,3561.2,3594.4,5485.1,1753.3,3174.6,3786.0,4490.8,5472.2,5423.2,3598.9,3577.8,8703.6,1304.5,5443.2,4442.5,3598.6,3579.2,3593.3,5339.6,4390.3,3745.8,5356.5,7036.9,4081.1,5969.8,9237.2,5755.5,4291.8,4626.6,7061.4,3557.2,1248.3,2071.9,3475.8,4015.5,2097.2,3023.7,3798.2,3397.0,2778.9,8475.4,3373.4,3330.1,2798.7,3441.8,2959.6,4999.5,5299.0,3285.2,3852.6,3560.7,3042.2,3115.3,3616.7,2882.9,5979.2,5395.2,3270.9,2801.8,1255.2,8245.1,4315.2,3117.7,2805.3,3572.6,8104.5,3596.5,7352.2,8708.8,5323.7,8855.2,3691.7,3604.4,3303.3,5407.8,3278.2,3589.1,3551.1,6961.8,3563.3,5001.9,2342.1,4405.0,6062.3,4153.0,3972.6,1534.2,3176.5,9109.7,2753.4,3153.0,4855.9,5195.6,6265.9,3361.3,7356.5,0.0,2036.5,3001.8,2685.8,4340.9,3334.2,4499.4,4998.6,5037.6,5318.5,4523.3,3392.9,3594.6,8704.7,1236.9,6048.3,6088.5,3534.9,3533.3,3560.1,3662.4
Spar Volda,4694.1,2176.8,4151.9,4188.1,6978.2,5989.8,6789.5,5582.1,6906.2,6904.1,4807.2,6916.7,5412.0,3588.7,2727.8,5020.1,5213.9,6914.0,4516.5,6529.3,5585.3,4816.2,6984.4,5384.7,3387.6,5588.8,2123.0,6153.6,8198.8,6115.6,4964.4,161.6,882.9,5644.3,6121.0,5535.5,5555.3,5385.0,3486.9,5594.2,5214.6,5587.2,5549.0,3556.6,4696.8,2724.6,5312.4,4804.6,5028.1,6344.2,795.9,5575.8,5609.0,3571.7,518.3,5189.2,5800.6,6505.4,3558.8,3509.8,5613.5,5592.4,6790.2,826.8,3529.8,2529.1,5613.2,5593.8,5607.9,3426.2,6404.9,2582.9,3443.1,5123.5,2918.2,4056.4,7535.9,7770.1,6306.4,6641.2,5360.1,5571.8,803.1,77.0,5490.4,6030.1,120.4,5038.3,5812.8,5411.6,4793.5,6562.0,5388.0,5344.7,4813.3,5456.4,4974.2,5162.8,3385.6,2122.3,5867.2,5575.3,1879.3,5129.9,5631.3,4897.5,7993.8,3481.8,5285.5,4816.4,811.5,6331.7,3152.3,5132.3,4819.9,5587.2,6403.2,5611.1,8226.7,6795.4,3410.3,6941.8,5706.3,5619.0,2140.4,3494.4,2115.3,5603.7,5565.7,8976.4,5577.9,5165.2,4356.7,6419.6,4361.0,2990.1,2059.2,589.5,5191.1,7196.3,4768.0,1990.1,5119.8,7210.2,8280.5,2198.4,8231.0,2036.0,0.0,5016.4,4700.4,6355.5,2171.3,6514.0,5161.9,5251.2,3405.1,6537.9,2230.0,5609.2,6791.3,814.2,8062.9,8103.1,5549.5,5547.9,5574.7,5677.0
Øvre Geilegrend 1,731.6,3361.8,9051.4,9087.6,2468.2,5007.7,1923.0,715.6,2396.2,2394.1,221.7,2406.7,9982.8,8488.2,2753.5,2113.2,1517.7,11437.4,9416.0,2019.3,718.8,379.2,10729.0,2551.3,8287.1,722.3,3476.0,1287.1,4828.9,1605.6,1268.2,4923.8,4312.8,1134.3,1254.5,669.0,688.8,518.5,8386.4,727.7,4232.5,720.7,682.5,8456.1,524.9,2743.4,445.9,267.5,2046.2,1477.7,4265.9,709.3,742.5,8471.2,4739.4,1493.0,934.1,1995.4,8458.3,8409.3,747.0,725.9,11313.6,4290.6,8429.3,7391.1,746.7,727.3,741.4,8325.7,1538.4,4722.2,5537.4,9592.0,5057.5,8955.9,11280.5,3260.1,1796.4,1774.7,9104.7,705.3,4234.4,5058.0,623.9,1520.1,5083.3,2081.4,946.3,545.1,324.4,11085.4,521.5,429.9,641.4,589.9,1278.0,4180.7,8285.1,3475.3,1000.7,708.8,4018.6,1433.7,764.8,375.3,3483.8,8381.3,370.7,288.8,4241.3,11231.2,5291.6,217.5,246.5,720.7,10147.8,744.6,4856.8,11318.8,8309.8,11841.3,839.8,752.5,3497.5,8393.9,3546.0,737.2,699.2,4466.4,711.4,4183.1,653.1,1553.1,8105.6,5129.4,6958.7,4520.3,1494.9,11719.7,331.0,3616.8,4037.1,2700.2,3770.5,3410.5,4861.1,3005.3,5022.6,0.0,611.7,1489.0,3565.7,2004.0,4179.8,4218.8,8304.6,1671.4,3323.3,742.7,11314.7,4223.0,3552.9,3593.1,683.0,681.4,708.2,810.5
BLINDHEIM INDUSTRIVEG 2D,432.7,3062.9,8752.5,8788.7,2574.6,4668.3,2385.9,1178.5,2502.6,2500.5,403.6,2513.1,9683.9,8189.3,2454.6,1773.8,1218.8,11138.5,9117.1,2112.1,1181.7,412.6,10430.1,2211.9,7988.2,1185.2,3177.1,1750.0,4921.7,1712.0,969.3,4624.9,4013.9,1240.7,1717.4,1131.9,1151.7,981.4,8087.5,1190.6,3893.1,1183.6,1145.4,8157.2,197.5,2444.5,908.8,401.0,1706.8,1940.6,3967.0,1172.2,1205.4,8172.3,4440.5,1194.1,1397.0,2088.2,8159.4,8110.4,1209.9,1188.8,11014.7,3991.7,8130.4,7051.7,1209.6,1190.2,1204.3,8026.8,2001.3,4423.3,5198.0,9684.8,4758.6,8657.0,10981.6,3352.9,1902.8,2237.6,8805.8,1168.2,3935.5,4759.1,1086.8,1626.5,4784.4,1742.0,1409.2,1008.0,389.9,10786.5,984.4,941.1,302.0,1052.8,979.1,3841.3,7986.2,3176.4,1463.6,1171.7,3719.7,1134.8,1227.7,493.9,3576.6,8082.4,881.9,412.8,3942.4,10932.3,4992.7,728.7,416.3,1183.6,9848.9,1207.5,4949.6,11019.9,8010.9,11542.4,1302.7,1215.4,3198.6,8095.0,3247.1,1200.1,1162.1,4572.8,1174.3,3843.7,354.2,2016.0,7806.7,4830.5,6659.8,4221.4,1196.0,11420.8,364.4,3317.9,3697.7,2806.6,3863.3,3111.6,4953.9,2706.4,4723.7,612.8,0.0,1951.9,3266.8,2096.8,3840.4,3879.4,8005.7,2134.3,3024.4,1205.6,11015.8,3924.1,3645.7,3685.9,1145.9,1144.3,1171.1,1273.4
"Ålesund lufthavn, 6040 Vigra",2089.1,4719.3,10408.9,10445.1,3281.6,6365.2,1292.3,1058.0,3209.6,3207.5,1602.4,3220.1,11340.3,9845.7,4111.0,3470.7,2875.2,12794.9,10773.5,3320.5,1061.2,1735.3,12086.5,3908.8,9644.6,1064.7,4833.5,586.4,6130.1,2419.0,2625.7,6281.3,5670.3,2435.5,1157.3,1011.4,1031.2,1017.8,9743.9,1070.1,5590.0,1063.1,1024.9,9813.6,1882.4,4100.9,1178.8,1648.2,3403.7,530.8,5623.4,1051.7,1084.9,9828.7,6096.9,2850.5,1276.5,3296.6,9815.8,9766.8,1089.4,1068.3,12671.1,5648.1,9786.8,8748.6,1089.1,1069.7,1083.8,9683.2,907.7,6079.7,6894.9,10893.2,6415.0,10313.4,12638.0,4561.3,2609.8,285.7,10462.2,1047.7,5591.9,6415.5,966.3,2608.8,6440.8,3438.9,1288.7,1061.6,1696.6,12442.9,1254.4,1217.5,1998.9,1070.3,2635.5,5538.2,9642.6,4832.8,1343.1,1051.2,5376.1,2791.2,1107.2,1643.2,4785.0,9738.8,1388.9,1609.1,5598.8,12588.7,6649.1,1348.1,1614.7,1063.1,11505.3,1087.0,6158.0,12676.3,9667.3,13198.8,1182.2,1094.9,4855.0,9751.4,4903.5,1079.6,1041.6,5279.8,1053.8,5540.6,2010.6,1455.9,9463.1,6486.9,8316.2,5877.8,2852.4,13077.2,1688.5,4974.3,5394.6,3513.6,5071.7,4768.0,6162.3,4362.8,6380.1,1468.5,1969.2,0.0,4923.2,3305.2,5537.3,5576.3,9662.1,182.4,4680.8,1085.1,12672.2,5580.5,4854.1,4894.3,1025.4,1023.8,1050.6,1152.9
St1 Ulsteinvik,3300.6,351.7,6264.8,6301.0,5584.7,7786.1,5396.0,4188.6,5512.7,5510.6,3413.7,5523.2,6742.5,5701.6,902.7,4891.6,3559.4,8197.1,6629.4,5135.8,4191.8,3422.7,7488.7,5329.7,5500.5,4195.3,143.1,4760.1,7945.4,4722.1,3309.9,2073.8,2193.7,4250.8,4727.5,4142.0,4161.8,3991.5,5599.8,4200.7,7010.9,4193.7,4155.5,5669.5,3303.3,899.5,3918.9,3411.1,4824.6,4950.7,2106.7,4182.3,4215.5,5684.6,1889.4,3534.7,4407.1,5111.9,5671.7,5622.7,4220.0,4198.9,8073.3,2137.6,5642.7,4642.0,4219.7,4200.3,4214.4,5539.1,5011.4,1481.9,5556.0,7236.4,1817.2,6169.3,8040.2,6376.6,4912.9,5247.7,5864.4,4178.3,2113.9,2208.0,4096.9,4636.6,2233.3,4859.8,4419.3,4018.1,3400.0,7845.1,3994.5,3951.2,3419.8,4062.9,3319.7,6959.1,5498.5,142.4,4473.7,4181.8,778.3,3475.4,4237.8,3504.0,6600.3,5594.7,3892.0,3422.9,2122.3,8444.6,2051.3,3738.8,3426.4,4193.7,6907.5,4217.6,7973.3,8078.5,5523.2,9054.7,4312.8,4225.5,72.6,5607.3,125.5,4210.2,4172.2,7582.9,4184.4,6961.5,2963.2,5026.1,4865.3,1889.1,4172.1,1909.2,3536.6,8479.4,3374.5,376.5,6815.5,5816.7,6887.0,246.3,7977.6,3346.8,2172.6,3622.9,3306.9,4962.0,0.0,5120.5,6958.2,6997.2,5518.0,5144.4,375.5,4215.7,8074.4,2125.0,6669.4,6709.6,4156.0,4154.4,4181.2,4283.5
St1 Ørskog,2240.8,4871.0,9997.6,10033.8,2332.2,5445.1,3720.2,2512.8,2260.2,2258.1,1780.3,2270.7,11492.0,9997.4,4262.7,2730.5,3026.9,12946.6,10362.2,73.4,2516.0,1849.5,12238.2,3168.6,9233.3,2519.5,4985.2,3084.3,2883.0,1469.6,2777.4,6433.0,5822.0,1028.7,2377.1,2466.2,2486.0,2315.7,9895.6,2524.9,4530.6,2517.9,2479.7,9965.3,2025.5,4252.6,2243.1,1812.0,2663.5,3274.9,5775.1,2506.5,2539.7,9980.4,6248.6,3002.2,2731.3,28.6,9967.5,9918.5,2544.2,2523.1,12822.8,5799.8,9938.5,8008.4,2543.9,2524.5,2538.6,9271.9,3335.6,6231.4,6154.7,7646.1,6566.7,9902.1,12789.7,1314.2,1660.4,3571.9,10613.9,2502.5,5743.6,6567.2,2421.1,731.6,6592.5,2698.7,2743.5,2342.3,1810.8,12594.6,2318.7,2279.8,1871.4,2387.1,2787.2,4516.7,9231.3,4984.5,2797.9,2506.0,5527.8,2942.9,2562.0,1717.9,1537.9,9890.5,2273.6,1760.8,5750.5,12740.4,6800.8,2067.4,1876.0,2517.9,11657.0,2541.8,2910.9,12828.0,9256.0,12787.5,2637.0,2549.7,5006.7,9903.1,5055.2,2534.4,2496.4,4330.4,2508.6,4481.2,2162.3,1943.7,9614.8,6638.6,7904.9,6029.5,3004.1,13228.9,1812.1,5126.0,4654.4,2564.2,1824.6,4919.7,2915.2,4514.5,6531.8,2006.0,2094.4,3286.2,5074.9,0.0,4477.9,4613.6,9250.8,3468.6,4832.5,2539.9,12823.9,5732.2,1607.0,1647.2,2480.2,2478.6,2505.4,2607.7
Storfjord Gastropub,4084.3,6714.5,5559.2,5595.4,5640.9,978.0,5949.2,4741.8,5568.9,5566.8,3966.9,5579.4,7524.8,5644.8,6106.2,2144.0,4870.4,9026.8,5923.8,4483.3,4745.0,3975.9,9995.7,1628.9,4794.9,4748.5,6828.7,5313.3,3053.5,4778.3,4620.9,5214.3,5932.9,4307.0,5280.7,4695.2,4715.0,4544.7,5543.0,4753.9,52.7,4746.9,4708.7,5612.7,3762.8,6096.1,4472.1,3964.3,2152.0,5503.9,5823.9,4735.5,4768.7,5627.8,5617.9,4845.7,4960.3,4501.9,5614.9,5565.9,4773.2,4752.1,8903.0,5847.1,5585.9,3570.0,4772.9,4753.5,4767.6,4833.5,5564.6,7682.5,1716.3,6530.8,8017.8,5463.7,10547.2,3188.8,4969.1,5800.9,8424.7,4731.5,5853.1,5139.6,4650.1,4435.3,5138.5,2162.2,4972.5,4571.3,3953.2,8674.8,4547.7,4504.4,3608.7,4616.1,4630.7,49.6,4792.9,6828.0,5026.9,4735.0,6978.9,4786.4,4791.0,4057.2,5727.5,5594.6,4445.2,3976.1,5809.9,8444.5,8251.9,4292.0,3979.6,4746.9,9414.5,4770.8,3081.4,8908.2,4817.6,8349.1,4866.0,4778.7,6850.2,5550.5,6898.7,4763.4,4725.4,7639.1,4737.6,3.3,4005.8,5252.4,9415.4,8089.7,3466.5,5689.1,4847.6,9309.1,3927.7,6969.5,266.5,5872.9,5746.7,6763.2,3085.7,4983.2,5155.3,4176.1,3831.7,5515.2,6918.4,4490.7,0.0,146.5,4812.4,5697.6,6676.0,4768.9,8904.1,5827.7,5796.6,5836.8,4709.2,4707.6,4734.4,4836.7
