customer_id,customer_name,address,postal_code,latitude,longitude,tw_start,tw_end,ppl,ppl_freeze,volume_m3,weight_kg,vehicle_type,tour_id,service_time_min
8579,Jordbærpikene Moa,Langelandsvegen 47,6010.0,62.465082,6.35152,10:55,12:55,0.5,0.0,300.0,0.0,1,2107,4.9
7904,Kafè Rematun,Ålesund,6008.0,62.4673802,6.3564385,09:00,11:00,1.0,0.5,180.6,0.0,1,2107,5.7
1064,Kauto Bar Og Restaurant,KONGENS GATE 11,6002.0,62.4735516,6.1564804,16:20,18:20,0.54,0.5,434.3,0.0,1,2054,5.2
9242,Kirkens Bymisjon Avd. 37900,Ålesund,6002.0,62.4726771,6.1614843,08:05,10:05,2.0,0.5,302.15,0.0,1,2041,9.8
355,Kiwi 827 Ørsta,Kiwi Meieribygget Ørsta,,62.2030441,6.1456416,07:30,09:30,9.0,2.0,9366.99,0.0,1,2501,26.6
7642,Kiwi 830 Skjellebreida Volda,Volda,6100.0,62.14566073195188,6.074217711343333,19:35,21:35,6.5,1.0,6138.0,0.0,1,2503,22.9
9045,Kiwi 832 Sundgata,SUNDGATA 8,6003.0,62.471056,6.166693,19:30,21:30,7.27,0.0,8505.92,0.0,1,2058,22.9
2958,Kiwi 841 Skodje,Kiwi Skodje,,62.5033919,6.6966718,06:40,08:40,7.0,0.0,7480.98,0.0,1,2151,19.6
2936,Kiwi 843 Volda,Kiwi Volda,,62.1467135,6.0889177,19:10,21:10,11.81,4.0,17101.98,0.0,1,2503,26.0
2935,Kiwi 844 Sykkylven,Kiwi Sykkylven,,62.3913141,6.5816796,16:10,18:10,5.62,1.0,6354.82,0.0,1,2602,26.5
9093,Kiwi 849 Skarbøvik,SKARBØVIKGATA 25,6006.0,62.4666932,6.114175,10:45,12:45,9.95,0.0,12027.3,0.0,1,2103,26.9
2931,Kiwi 901 Nørve,NØRVEGATA 23,6008.0,62.4715115,6.2065205,20:05,22:05,10.93,2.0,14518.72,0.0,1,2056,25.4
2932,Kiwi 902 Spjelkavik,SPJELKAVIKVEGEN 42,6010.0,62.463529,6.364485,18:50,20:50,7.499,0.0,7299.85,0.0,1,2105,32.2
2908,Kiwi 908 Klokkersund,NEDRE KLOKKERSUNDVEGEN 2,6015.0,62.466608,6.246044,17:50,19:50,8.5,2.0,9621.86,0.0,1,2108,24.9
2939,Kiwi 909 Flisnes,FLISNESVEGEN 1,6012.0,62.4319749,6.4127797,15:20,17:20,10.333,3.0,11721.44,0.0,1,2106,29.4
2942,Kiwi 910 Kverve,Kverve,6008.0,62.49102,6.1913,16:25,18:25,7.99,0.0,9224.66,0.0,1,2751,18.3
2946,Kiwi 911 Fiskarstrand,Fiskarstrand,6037.0,62.4402429,6.2730816,19:10,21:10,4.5,2.0,4548.8,0.0,1,2404,17.6
2948,Kiwi 912 Stranda,Kiwi Stranda,,62.307148,6.945131,17:35,19:35,7.66,2.0,9494.55,0.0,1,2602,20.9
2950,Kiwi 913 Stryn,Kiwi Stryn,,61.903006,6.71997,07:55,09:55,9.233,1.5,11059.6,0.0,1,2551,32.7
2928,Kiwi 914 Ulsteinvik,Kiwi Ulsteinvik,,62.3402676,5.854927,16:40,18:40,15.67,2.5,18183.71,0.0,1,2702,44.0
2953,Kiwi 915 Valderøy,Valderøy,6050.0,62.5068,6.10245,16:50,18:50,6.5,1.0,7708.46,0.0,1,2751,24.0
2955,Kiwi 916 Kremmergaarden,RASMUS RØNNEBERGS GATE 6,6002.0,62.4712466,6.1538577,18:35,20:35,9.333,0.0,8595.47,0.0,1,2057,33.3
2957,Kiwi 917 Myrvåg,Kiwi Myrvåg,,62.277182,5.80352,06:30,08:30,8.0,1.0,9752.68,0.0,1,2352,31.3
2959,Kiwi 918 Langevåg,Kiwi Langevåg,,62.4407026,6.1998007,16:20,18:20,9.943,2.0,10599.4,0.0,1,2403,23.5
2956,Kiwi 919 Nedre Strandgate,NEDRE STRANDGATE 51,6005.0,62.470082,6.140048,19:05,21:05,7.85,0.0,8589.82,0.0,1,2057,20.2
2947,Kiwi 920 Breivika,LERSTADVEGEN 545,6018.0,62.471726,6.363353,16:00,18:00,10.833,2.5,12903.54,0.0,1,2106,27.6
2930,Kiwi 921 Vestnes,Kiwi Vestnes,,62.6235306,7.0902534,09:45,11:45,7.89,0.0,13027.97,0.0,1,2651,30.3
